Id,Name,Submitted-At,Started-At,Stopped-At,Op-Info,State,Detailed State
w88,s3-gyc,2018-06-27 10:32:24,2018-06-27 10:32:24,2018-06-27 10:42:36,init write,finished,queuing @ 2018-06-27 10:32:24,processing @ 2018-06-27 10:32:24,finished @ 2018-06-27 10:42:36
w89,s3-gyc,2018-06-27 10:32:43,2018-06-27 10:42:36,2018-06-27 10:43:09,read,terminated,queuing @ 2018-06-27 10:32:43,processing @ 2018-06-27 10:42:36,terminated @ 2018-06-27 10:43:09
w90,s3-gyc,2018-06-27 10:48:24,2018-06-27 10:48:24,2018-06-27 10:48:24,read,terminated,queuing @ 2018-06-27 10:48:24,processing @ 2018-06-27 10:48:24,terminated @ 2018-06-27 10:48:24
w91,s3-gyc,2018-06-27 10:49:28,2018-06-27 10:49:28,2018-06-27 10:49:24,read,terminated,queuing @ 2018-06-27 10:49:28,processing @ 2018-06-27 10:49:28,terminated @ 2018-06-27 10:49:24
w92,s3-gyc,2018-06-27 10:51:03,2018-06-27 10:51:03,2018-06-27 10:51:01,read,terminated,queuing @ 2018-06-27 10:51:03,processing @ 2018-06-27 10:51:03,terminated @ 2018-06-27 10:51:01
w93,s3-gyc,2018-06-27 10:58:15,2018-06-27 10:58:15,2018-06-27 11:10:03,init write,finished,queuing @ 2018-06-27 10:58:15,processing @ 2018-06-27 10:58:15,finished @ 2018-06-27 11:10:03
w94,s3-gyc,2018-06-27 10:59:09,2018-06-27 11:10:03,2018-06-27 11:15:06,read,finished,queuing @ 2018-06-27 10:59:09,processing @ 2018-06-27 11:10:03,finished @ 2018-06-27 11:15:06
w95,s3-gyc,2018-06-27 11:19:59,2018-06-27 11:19:59,2018-06-27 11:31:56,init write,finished,queuing @ 2018-06-27 11:19:59,processing @ 2018-06-27 11:19:59,finished @ 2018-06-27 11:31:56
w96,s3-gyc,2018-06-27 11:36:51,2018-06-27 11:36:51,2018-06-27 11:41:59,read,terminated,queuing @ 2018-06-27 11:36:51,processing @ 2018-06-27 11:36:51,terminated @ 2018-06-27 11:41:59
w97,s3-gyc,2018-06-27 11:42:43,2018-06-27 11:42:43,2018-06-27 11:46:11,read,terminated,queuing @ 2018-06-27 11:42:43,processing @ 2018-06-27 11:42:43,terminated @ 2018-06-27 11:46:11
w98,s3-gyc,2018-06-27 11:49:35,2018-06-27 11:49:35,2018-06-27 11:49:31,read,terminated,queuing @ 2018-06-27 11:49:35,processing @ 2018-06-27 11:49:35,terminated @ 2018-06-27 11:49:31
w99,s3-gyc,2018-06-27 11:51:28,2018-06-27 11:51:28,2018-06-27 11:53:33,read,finished,queuing @ 2018-06-27 11:51:28,processing @ 2018-06-27 11:51:28,finished @ 2018-06-27 11:53:33
w100,s3-gyc,2018-06-27 13:23:37,2018-06-27 13:23:37,2018-06-27 13:35:20,init write,finished,queuing @ 2018-06-27 13:23:37,processing @ 2018-06-27 13:23:37,finished @ 2018-06-27 13:35:20
w101,s3-gyc,2018-06-27 13:23:39,2018-06-27 13:35:21,2018-06-27 13:40:24,read,finished,queuing @ 2018-06-27 13:23:39,processing @ 2018-06-27 13:35:21,finished @ 2018-06-27 13:40:24
w102,s3-gyc,2018-06-27 14:07:47,2018-06-27 14:07:47,2018-06-27 14:12:42,init write,cancelled,queuing @ 2018-06-27 14:07:47,processing @ 2018-06-27 14:07:47,cancelled @ 2018-06-27 14:12:42
w103,s3-gyc,2018-06-27 14:07:51,2018-06-27 14:12:43,2018-06-27 14:12:43,read,cancelled,queuing @ 2018-06-27 14:07:51,processing @ 2018-06-27 14:12:43,cancelled @ 2018-06-27 14:12:43
w104,s3-gyc,2018-06-27 14:20:27,2018-06-27 14:20:27,2018-06-27 14:26:36,init write,cancelled,queuing @ 2018-06-27 14:20:27,processing @ 2018-06-27 14:20:27,cancelled @ 2018-06-27 14:26:36
w105,s3-gyc,2018-06-27 14:31:00,2018-06-27 14:31:00,2018-06-27 14:43:46,init write,finished,queuing @ 2018-06-27 14:31:00,processing @ 2018-06-27 14:31:00,finished @ 2018-06-27 14:43:46
w106,s3-gyc,2018-06-27 15:28:58,2018-06-27 15:28:58,2018-06-27 15:40:50,init write,finished,queuing @ 2018-06-27 15:28:58,processing @ 2018-06-27 15:28:58,finished @ 2018-06-27 15:40:50
w107,s3-gyc,2018-06-27 15:43:21,2018-06-27 15:43:21,2018-06-27 15:48:24,read,finished,queuing @ 2018-06-27 15:43:21,processing @ 2018-06-27 15:43:21,finished @ 2018-06-27 15:48:24
w108,s3-gyc,2018-06-27 15:51:18,2018-06-27 15:51:18,2018-06-27 16:03:20,init write,finished,queuing @ 2018-06-27 15:51:18,processing @ 2018-06-27 15:51:18,finished @ 2018-06-27 16:03:20
w109,s3-gyc,2018-06-27 15:51:24,2018-06-27 16:03:20,2018-06-27 16:08:18,read,finished,queuing @ 2018-06-27 15:51:24,processing @ 2018-06-27 16:03:20,finished @ 2018-06-27 16:08:18
w110,s3-gyc,2018-06-27 16:23:37,2018-06-27 16:23:37,2018-06-27 16:35:42,init write,finished,queuing @ 2018-06-27 16:23:37,processing @ 2018-06-27 16:23:37,finished @ 2018-06-27 16:35:42
w111,s3-gyc,2018-06-27 16:23:42,2018-06-27 16:35:42,2018-06-27 16:40:45,read,finished,queuing @ 2018-06-27 16:23:42,processing @ 2018-06-27 16:35:42,finished @ 2018-06-27 16:40:45
w113,s3-gyc,2018-06-27 16:50:58,,2018-06-27 16:51:08,read,cancelled,queuing @ 2018-06-27 16:50:58,cancelled @ 2018-06-27 16:51:08
w112,s3-gyc,2018-06-27 16:50:56,2018-06-27 16:50:56,2018-06-27 17:03:06,init write,finished,queuing @ 2018-06-27 16:50:56,processing @ 2018-06-27 16:50:56,finished @ 2018-06-27 17:03:06
w114,s3-gyc,2018-06-27 16:51:14,2018-06-27 17:03:07,2018-06-27 17:05:15,read,terminated,queuing @ 2018-06-27 16:51:14,processing @ 2018-06-27 17:03:07,terminated @ 2018-06-27 17:05:15
w115,s3-gyc,2018-06-27 17:06:41,2018-06-27 17:06:41,2018-06-27 17:08:49,read,terminated,queuing @ 2018-06-27 17:06:41,processing @ 2018-06-27 17:06:41,terminated @ 2018-06-27 17:08:49
w116,s3-gyc,2018-06-27 17:11:13,2018-06-27 17:11:13,2018-06-27 17:12:51,read,finished,queuing @ 2018-06-27 17:11:13,processing @ 2018-06-27 17:11:13,finished @ 2018-06-27 17:12:51
w117,s3-gyc,2018-06-27 17:23:08,2018-06-27 17:23:08,2018-06-27 17:26:07,read,cancelled,queuing @ 2018-06-27 17:23:08,processing @ 2018-06-27 17:23:08,cancelled @ 2018-06-27 17:26:07
w118,s3-gyc,2018-06-27 17:26:13,2018-06-27 17:26:13,2018-06-27 17:31:16,read,terminated,queuing @ 2018-06-27 17:26:13,processing @ 2018-06-27 17:26:13,terminated @ 2018-06-27 17:31:16
w119,s3-gyc,2018-06-27 17:32:30,2018-06-27 17:32:30,2018-06-27 17:37:33,read,terminated,queuing @ 2018-06-27 17:32:30,processing @ 2018-06-27 17:32:30,terminated @ 2018-06-27 17:37:33
w120,s3-gyc,2018-06-27 17:38:24,2018-06-27 17:38:24,2018-06-27 17:48:49,init write,finished,queuing @ 2018-06-27 17:38:24,processing @ 2018-06-27 17:38:24,finished @ 2018-06-27 17:48:49
w121,s3-gyc,2018-06-27 17:49:17,2018-06-27 17:49:17,2018-06-27 17:59:46,init write,finished,queuing @ 2018-06-27 17:49:17,processing @ 2018-06-27 17:49:17,finished @ 2018-06-27 17:59:46
w122,s3-gyc,2018-06-28 15:20:20,2018-06-28 15:20:20,2018-06-28 15:32:17,init write,finished,queuing @ 2018-06-28 15:20:20,processing @ 2018-06-28 15:20:20,finished @ 2018-06-28 15:32:17
w123,s3-gyc,2018-06-28 15:53:07,2018-06-28 15:53:07,2018-06-28 16:03:22,init write,finished,queuing @ 2018-06-28 15:53:07,processing @ 2018-06-28 15:53:07,finished @ 2018-06-28 16:03:22
w124,s3-gyc,2018-06-28 16:10:04,2018-06-28 16:10:04,2018-06-28 16:11:59,read,cancelled,queuing @ 2018-06-28 16:10:04,processing @ 2018-06-28 16:10:04,cancelled @ 2018-06-28 16:11:59
w125,s3-gyc,2018-06-28 16:16:11,2018-06-28 16:16:11,2018-06-28 16:18:29,init write,cancelled,queuing @ 2018-06-28 16:16:11,processing @ 2018-06-28 16:16:11,cancelled @ 2018-06-28 16:18:29
w126,s3-gyc,2018-06-28 16:23:13,2018-06-28 16:23:13,2018-06-28 16:27:43,init write,cancelled,queuing @ 2018-06-28 16:23:13,processing @ 2018-06-28 16:23:13,cancelled @ 2018-06-28 16:27:43
w127,s3-gyc,2018-06-28 16:36:05,2018-06-28 16:36:05,2018-06-28 16:45:11,init write,cancelled,queuing @ 2018-06-28 16:36:05,processing @ 2018-06-28 16:36:05,cancelled @ 2018-06-28 16:45:11
w128,s3-gyc,2018-06-28 16:56:57,2018-06-28 16:56:57,2018-06-28 17:08:53,init write,finished,queuing @ 2018-06-28 16:56:57,processing @ 2018-06-28 16:56:57,finished @ 2018-06-28 17:08:53
w129,s3-gyc,2018-06-28 17:14:37,2018-06-28 17:14:37,2018-06-28 17:17:02,read,cancelled,queuing @ 2018-06-28 17:14:37,processing @ 2018-06-28 17:14:37,cancelled @ 2018-06-28 17:17:02
w130,s3-gyc,2018-06-28 17:18:14,2018-06-28 17:18:14,2018-06-28 17:23:17,read,terminated,queuing @ 2018-06-28 17:18:14,processing @ 2018-06-28 17:18:14,terminated @ 2018-06-28 17:23:17
w131,swift-sample4K-indexseparateddata,2018-06-28 17:38:18,2018-06-28 17:38:18,2018-06-28 17:38:18,init write,terminated,queuing @ 2018-06-28 17:38:18,processing @ 2018-06-28 17:38:18,terminated @ 2018-06-28 17:38:18
w132,swift-sample4K-indexseparateddata,2018-06-28 17:40:29,2018-06-28 17:40:29,2018-06-28 17:40:27,init write,terminated,queuing @ 2018-06-28 17:40:29,processing @ 2018-06-28 17:40:29,terminated @ 2018-06-28 17:40:27
w133,swift-sample4K-indexseparateddata,2018-06-28 17:49:21,2018-06-28 17:49:21,2018-06-28 17:49:20,init write,terminated,queuing @ 2018-06-28 17:49:21,processing @ 2018-06-28 17:49:21,terminated @ 2018-06-28 17:49:20
w134,swift-sample4K-indexseparateddata,2018-06-28 17:50:30,2018-06-28 17:50:30,2018-06-28 17:50:30,init write,terminated,queuing @ 2018-06-28 17:50:30,processing @ 2018-06-28 17:50:30,terminated @ 2018-06-28 17:50:30
w135,swift-sample4K-indexseparateddata,2018-06-28 17:56:36,2018-06-28 17:56:36,2018-06-28 17:56:34,init write,terminated,queuing @ 2018-06-28 17:56:36,processing @ 2018-06-28 17:56:36,terminated @ 2018-06-28 17:56:34
w136,swift-sample4K-indexseparateddata,2018-06-28 17:59:10,2018-06-28 17:59:10,2018-06-28 18:04:20,init write,finished,queuing @ 2018-06-28 17:59:10,processing @ 2018-06-28 17:59:10,finished @ 2018-06-28 18:04:20
w137,swift-sample-read,2018-06-28 18:08:17,2018-06-28 18:08:17,2018-06-28 18:08:14,read,terminated,queuing @ 2018-06-28 18:08:17,processing @ 2018-06-28 18:08:17,terminated @ 2018-06-28 18:08:14
w138,swift-sample-read,2018-06-28 18:09:37,2018-06-28 18:09:37,2018-06-28 19:37:47,read,cancelled,queuing @ 2018-06-28 18:09:37,processing @ 2018-06-28 18:09:37,cancelled @ 2018-06-28 19:37:47
w139,s3-gyc,2018-06-28 18:22:15,2018-06-28 19:37:48,2018-06-28 19:40:48,init write,cancelled,queuing @ 2018-06-28 18:22:15,processing @ 2018-06-28 19:37:48,cancelled @ 2018-06-28 19:40:48
w140,s3-gyc,2018-06-28 18:22:35,2018-06-28 19:40:48,2018-06-28 19:40:50,read,cancelled,queuing @ 2018-06-28 18:22:35,processing @ 2018-06-28 19:40:48,cancelled @ 2018-06-28 19:40:50
w141,s3-gyc,2018-06-28 19:43:13,2018-06-28 19:43:13,2018-06-28 19:55:47,init write,finished,queuing @ 2018-06-28 19:43:13,processing @ 2018-06-28 19:43:13,finished @ 2018-06-28 19:55:47
w142,s3-gyc,2018-06-28 20:01:20,2018-06-28 20:01:20,2018-06-28 20:13:51,init write,finished,queuing @ 2018-06-28 20:01:20,processing @ 2018-06-28 20:01:20,finished @ 2018-06-28 20:13:51
w143,s3-gyc,2018-06-28 20:16:02,2018-06-28 20:16:02,2018-06-28 20:17:17,read,cancelled,queuing @ 2018-06-28 20:16:02,processing @ 2018-06-28 20:16:02,cancelled @ 2018-06-28 20:17:17
w144,s3-gyc,2018-06-28 20:17:33,2018-06-28 20:17:33,2018-06-28 20:22:39,read,terminated,queuing @ 2018-06-28 20:17:33,processing @ 2018-06-28 20:17:33,terminated @ 2018-06-28 20:22:39
w145,s3-gyc,2018-06-28 20:24:41,2018-06-28 20:24:41,2018-06-28 20:25:31,read,cancelled,queuing @ 2018-06-28 20:24:41,processing @ 2018-06-28 20:24:41,cancelled @ 2018-06-28 20:25:31
w146,s3-gyc,2018-06-28 20:33:10,2018-06-28 20:33:10,2018-06-28 20:33:35,read,cancelled,queuing @ 2018-06-28 20:33:10,processing @ 2018-06-28 20:33:10,cancelled @ 2018-06-28 20:33:35
w147,s3-gyc,2018-06-28 20:37:31,2018-06-28 20:37:31,2018-06-28 20:42:39,read,failed,queuing @ 2018-06-28 20:37:31,processing @ 2018-06-28 20:37:31,failed @ 2018-06-28 20:42:39
w148,s3-gyc,2018-06-28 20:45:35,2018-06-28 20:45:35,2018-06-28 20:46:08,read,cancelled,queuing @ 2018-06-28 20:45:35,processing @ 2018-06-28 20:45:35,cancelled @ 2018-06-28 20:46:08
w149,s3-gyc,2018-06-28 20:47:30,2018-06-28 20:47:30,2018-06-28 20:51:19,read,cancelled,queuing @ 2018-06-28 20:47:30,processing @ 2018-06-28 20:47:30,cancelled @ 2018-06-28 20:51:19
w150,s3-gyc,2018-06-28 20:52:58,2018-06-28 20:52:58,2018-06-28 21:05:27,init write,finished,queuing @ 2018-06-28 20:52:58,processing @ 2018-06-28 20:52:58,finished @ 2018-06-28 21:05:27
w151,s3-gyc,2018-06-28 21:05:53,2018-06-28 21:05:53,2018-06-28 21:11:01,read,terminated,queuing @ 2018-06-28 21:05:53,processing @ 2018-06-28 21:05:53,terminated @ 2018-06-28 21:11:01
w152,s3-gyc,2018-06-29 10:26:21,2018-06-29 10:26:21,2018-06-29 10:34:27,init write,finished,queuing @ 2018-06-29 10:26:21,processing @ 2018-06-29 10:26:21,finished @ 2018-06-29 10:34:27
w153,s3-gyc,2018-06-29 10:35:27,2018-06-29 10:35:27,2018-06-29 10:36:34,read,cancelled,queuing @ 2018-06-29 10:35:27,processing @ 2018-06-29 10:35:27,cancelled @ 2018-06-29 10:36:34
w154,s3-gyc,2018-06-29 10:42:36,2018-06-29 10:42:36,2018-06-29 10:48:31,init write,cancelled,queuing @ 2018-06-29 10:42:36,processing @ 2018-06-29 10:42:36,cancelled @ 2018-06-29 10:48:31
w155,s3-gyc,2018-06-29 10:53:50,2018-06-29 10:53:50,2018-06-29 11:04:06,init write,finished,queuing @ 2018-06-29 10:53:50,processing @ 2018-06-29 10:53:50,finished @ 2018-06-29 11:04:06
w156,s3-gyc,2018-06-29 11:09:38,2018-06-29 11:09:38,2018-06-29 11:19:58,init write,finished,queuing @ 2018-06-29 11:09:38,processing @ 2018-06-29 11:09:38,finished @ 2018-06-29 11:19:58
w157,s3-gyc,2018-06-29 11:25:37,2018-06-29 11:25:37,2018-06-29 11:35:58,init write,finished,queuing @ 2018-06-29 11:25:37,processing @ 2018-06-29 11:25:37,finished @ 2018-06-29 11:35:58
w158,s3-gyc,2018-06-29 11:45:55,2018-06-29 11:45:55,2018-06-29 11:48:23,init write,cancelled,queuing @ 2018-06-29 11:45:55,processing @ 2018-06-29 11:45:55,cancelled @ 2018-06-29 11:48:23
w159,s3-gyc,2018-06-29 11:49:08,2018-06-29 11:49:08,2018-06-29 11:50:22,init write,cancelled,queuing @ 2018-06-29 11:49:08,processing @ 2018-06-29 11:49:08,cancelled @ 2018-06-29 11:50:22
w160,s3-gyc,2018-06-29 11:53:29,2018-06-29 11:53:29,2018-06-29 11:54:29,init write,cancelled,queuing @ 2018-06-29 11:53:29,processing @ 2018-06-29 11:53:29,cancelled @ 2018-06-29 11:54:29
w161,s3-gyc,2018-06-29 12:25:38,2018-06-29 12:25:38,2018-06-29 12:27:25,init write,cancelled,queuing @ 2018-06-29 12:25:38,processing @ 2018-06-29 12:25:38,cancelled @ 2018-06-29 12:27:25
w162,s3-gyc,2018-06-29 12:27:40,2018-06-29 12:27:40,2018-06-29 12:29:08,init write,cancelled,queuing @ 2018-06-29 12:27:40,processing @ 2018-06-29 12:27:40,cancelled @ 2018-06-29 12:29:08
w163,s3-gyc,2018-06-29 12:30:49,2018-06-29 12:30:49,2018-06-29 12:41:47,init write,cancelled,queuing @ 2018-06-29 12:30:49,processing @ 2018-06-29 12:30:49,cancelled @ 2018-06-29 12:41:47
w164,s3-gyc,2018-06-29 12:52:35,2018-06-29 12:52:35,2018-06-29 12:59:12,init write,cancelled,queuing @ 2018-06-29 12:52:35,processing @ 2018-06-29 12:52:35,cancelled @ 2018-06-29 12:59:12
w165,s3-gyc,2018-06-29 13:07:59,2018-06-29 13:07:59,2018-06-29 13:10:15,init write,cancelled,queuing @ 2018-06-29 13:07:59,processing @ 2018-06-29 13:07:59,cancelled @ 2018-06-29 13:10:15
w166,s3-gyc,2018-06-29 13:11:19,2018-06-29 13:11:19,2018-06-29 13:19:07,init write,finished,queuing @ 2018-06-29 13:11:19,processing @ 2018-06-29 13:11:19,finished @ 2018-06-29 13:19:07
w167,s3-gyc,2018-06-29 13:21:57,2018-06-29 13:21:57,2018-06-29 13:24:19,read,failed,queuing @ 2018-06-29 13:21:57,processing @ 2018-06-29 13:21:57,failed @ 2018-06-29 13:24:19
w168,s3-gyc,2018-06-29 13:25:25,2018-06-29 13:25:25,2018-06-29 13:27:13,read,failed,queuing @ 2018-06-29 13:25:25,processing @ 2018-06-29 13:25:25,failed @ 2018-06-29 13:27:13
w169,s3-gyc,2018-06-29 13:29:01,2018-06-29 13:29:01,2018-06-29 13:30:49,read,failed,queuing @ 2018-06-29 13:29:01,processing @ 2018-06-29 13:29:01,failed @ 2018-06-29 13:30:49
w170,s3-gyc,2018-06-29 13:33:42,2018-06-29 13:33:42,2018-06-29 13:34:57,read,cancelled,queuing @ 2018-06-29 13:33:42,processing @ 2018-06-29 13:33:42,cancelled @ 2018-06-29 13:34:57
w171,s3-gyc,2018-06-29 13:36:02,2018-06-29 13:36:02,2018-06-29 13:36:34,read,cancelled,queuing @ 2018-06-29 13:36:02,processing @ 2018-06-29 13:36:02,cancelled @ 2018-06-29 13:36:34
w172,s3-gyc,2018-06-29 13:38:19,2018-06-29 13:38:19,2018-06-29 13:39:42,read,cancelled,queuing @ 2018-06-29 13:38:19,processing @ 2018-06-29 13:38:19,cancelled @ 2018-06-29 13:39:42
w173,s3-gyc,2018-06-29 13:40:09,2018-06-29 13:40:09,2018-06-29 13:41:52,read,terminated,queuing @ 2018-06-29 13:40:09,processing @ 2018-06-29 13:40:09,terminated @ 2018-06-29 13:41:52
w174,s3-gyc,2018-06-29 13:43:41,2018-06-29 13:43:41,2018-06-29 13:45:24,read,finished,queuing @ 2018-06-29 13:43:41,processing @ 2018-06-29 13:43:41,finished @ 2018-06-29 13:45:24
w175,s3-gyc,2018-06-29 13:46:21,2018-06-29 13:46:21,2018-06-29 13:48:04,read,finished,queuing @ 2018-06-29 13:46:21,processing @ 2018-06-29 13:46:21,finished @ 2018-06-29 13:48:04
w176,s3-gyc,2018-06-29 13:46:24,2018-06-29 13:48:04,2018-06-29 13:49:47,read,finished,queuing @ 2018-06-29 13:46:24,processing @ 2018-06-29 13:48:04,finished @ 2018-06-29 13:49:47
